Id;Host;AppName;EventName;EventLevelId;StatusId;StartTime;EndTime;Message;ParentEventId;EventCount
7764;HostCPT00001;MasterSync.Prop;Processor.SearchBatchProcess;2;2;2021-07-27 17:02:18.4807163;2021-07-27 17:02:22.9079369;Completed Data batch. Iteration 1;7762;5
7765;HostCPT00001;MasterSync.Prop;Processor.SearchDataRetrieval;2;2;2021-07-27 17:02:18.6971755;2021-07-27 17:02:22.9079369;Retrieving Search records. Synchronisation Mode = DateRange;7764;0
7767;HostCPT00001;MasterSync.Prop;Processor.SearchBatchValidation;2;2;2021-07-27 17:02:19.8008792;2021-07-27 17:02:23.5958111;No data to process;7764;0
7768;HostCPT00001;MasterSync.Prop;GroupProcess;2;2;2021-07-27 17:02:19.9963692;2021-07-27 17:02:23.9557894;No data to process or no data successfully validated to process;7764;0
7769;HostCPT00001;MasterSync.Prop;Processor.MarkInvalidSearches;2;2;2021-07-27 17:02:20.2008087;2021-07-27 17:02:24.3069844;Updating Invalid Searches completed. 0 records processed;7764;0
7995;HostCPT00001;App.BillingGenerator;Subscription.Count;2;2;2021-07-27 17:11:18.3003822;2021-07-27 17:12:11.5061007;"	Found 15 active subscriptions";7994;0
7996;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:18.7063820;2021-07-27 17:12:11.8621550;Begin processing Group Id 901;7994;2
7997;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:19.0048027;2021-07-27 17:12:11.8621550;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";7996;0
7998;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:19.4459017;2021-07-27 17:12:12.2141987;"	There are no prices setup for Group Product Owner";7996;0
7999;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:19.9481755;2021-07-27 17:12:12.8224799;Begin processing Group Id 902;7994;2
8000;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:21.1928697;2021-07-27 17:12:12.8224799;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";7999;0
8001;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:21.8441679;2021-07-27 17:12:13.1665516;"	There are no prices setup for Group Product Owner";7999;0
8002;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:22.3474374;2021-07-27 17:12:13.7709729;Begin processing Group Id 906;7994;2
8003;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:23.6056464;2021-07-27 17:12:13.7709729;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8002;0
8004;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:24.2659468;2021-07-27 17:12:14.1300947;"	There are no prices setup for Group Product Owner";8002;0
8005;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:24.7602221;2021-07-27 17:12:14.7305788;Begin processing Group Id 908;7994;2
8006;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:26.0146674;2021-07-27 17:12:14.7305788;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8005;0
8007;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:26.6451285;2021-07-27 17:12:15.0826124;"	There are no prices setup for Group App - Product Owner";8005;0
8008;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:27.1322490;2021-07-27 17:12:15.6910395;Begin processing Group Id 909;7994;2
8009;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:28.3964713;2021-07-27 17:12:15.6910395;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8008;0
8011;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:29.5440955;2021-07-27 17:12:16.6225332;Begin processing Group Id 911;7994;2
8012;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:30.7997615;2021-07-27 17:12:16.6225332;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8011;0
8013;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:31.4524245;2021-07-27 17:12:16.9545665;"	There are no prices setup for Group App - Product Owner";8011;0
8014;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:31.9562225;2021-07-27 17:12:17.5550842;Begin processing Group Id 912;7994;2
8015;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:33.2225870;2021-07-27 17:12:17.5550842;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8014;0
8016;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:33.8721756;2021-07-27 17:12:17.9181677;"	There are no prices setup for Group App Admin Group";8014;0
8017;HostCPT00001;App.BillingGenerator;GroupProcess;2;2;2021-07-27 17:11:34.3554639;2021-07-27 17:12:18.5183298;Begin processing Group Id 913;7994;13
8018;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:35.6148182;2021-07-27 17:12:18.5183298;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8017;0
8019;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-27 17:11:36.3225701;2021-07-27 17:12:18.8509938;"		Generated 1 transactions";8017;0
8020;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:36.5290470;2021-07-27 17:12:19.1985713; App Implementation Fee date 2020-11-12 exists ;8017;0
8021;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-27 17:11:36.7320612;2021-07-27 17:12:19.5548730;"		Generated 9 transactions";8017;0
8022;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:37.2915454;2021-07-27 17:12:19.9189889; App Monthly Subscription Fee date 2020-11-12 exists ;8017;0
8023;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:37.8407333;2021-07-27 17:12:20.2790656; App Monthly Subscription Fee date 2020-12-12 exists ;8017;0
8024;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:38.3686695;2021-07-27 17:12:20.6387934; App Monthly Subscription Fee date 2021-01-12 exists ;8017;0
8025;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:38.9230704;2021-07-27 17:12:20.9913557; App Monthly Subscription Fee date 2021-02-12 exists ;8017;0
8026;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:39.4647844;2021-07-27 17:12:21.3349884; App Monthly Subscription Fee date 2021-03-12 exists ;8017;0
8027;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:40.0284371;2021-07-27 17:12:21.6729118; App Monthly Subscription Fee date 2021-04-12 exists ;8017;0
8028;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:40.5844171;2021-07-27 17:12:22.0385317; App Monthly Subscription Fee date 2021-05-12 exists ;8017;0
8029;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:41.1241909;2021-07-27 17:12:22.3790139; App Monthly Subscription Fee date 2021-06-12 exists ;8017;0
8030;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:41.6643238;2021-07-27 17:12:22.7268009; App Monthly Subscription Fee date 2021-07-12 exists ;8017;0
8031;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:42.2118731;2021-07-27 17:12:23.4230040;Begin processing Group Id 915;7994;2
8032;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:47.2976097;2021-07-27 17:12:23.4230040;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8031;0
8033;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:11:47.9399719;2021-07-27 17:12:23.7785690;"	There are no prices setup for Group App – Product Owner";8031;0
8034;HostCPT00001;App.BillingGenerator;GroupProcess;2;2;2021-07-27 17:11:48.4239365;2021-07-27 17:12:24.3743785;Begin processing Group Id 933;7994;12
8035;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:11:49.6582561;2021-07-27 17:12:24.3743785;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8034;0
8036;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-27 17:11:50.3403873;2021-07-27 17:12:24.7306824;"		Generated 1 transactions";8034;0
8037;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:50.8752333;2021-07-27 17:12:25.0866623; App Implementation Fee date 2021-01-01 exists ;8034;0
8038;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-27 17:11:51.4093570;2021-07-27 17:12:25.4390039;"		Generated 3 transactions";8034;0
8039;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:51.9594616;2021-07-27 17:12:25.7750005; App Monthly Subscription Fee date 2021-05-01 exists ;8034;0
8040;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:52.4998328;2021-07-27 17:12:26.1188823; App Monthly Subscription Fee date 2021-06-01 exists ;8034;0
8041;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:53.0845487;2021-07-27 17:12:26.4711618; App Monthly Subscription Fee date 2021-07-01 exists ;8034;0
8042;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-27 17:11:53.6127505;2021-07-27 17:12:26.8145389;"		Generated 4 transactions";8034;0
8043;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:54.1444880;2021-07-27 17:12:27.1791248; App Monthly Subscription Fee date 2021-01-01 exists ;8034;0
8044;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:54.6844799;2021-07-27 17:12:27.5307085; App Monthly Subscription Fee date 2021-02-01 exists ;8034;0
8045;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:55.2221646;2021-07-27 17:12:27.8867462; App Monthly Subscription Fee date 2021-03-01 exists ;8034;0
8046;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-27 17:11:55.7601146;2021-07-27 17:12:28.2550943; App Monthly Subscription Fee date 2021-04-01 exists ;8034;0
8047;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:11:56.3086884;2021-07-27 17:12:28.9589476;Begin processing Group Id 934;7994;2
8048;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:12:00.9689054;2021-07-27 17:12:28.9589476;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8047;0
8049;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:12:01.5703817;2021-07-27 17:12:29.3150454;"	There are no prices setup for Group App - Product Owner";8047;0
8050;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:12:02.0522750;2021-07-27 17:12:29.9037355;Begin processing Group Id 935;7994;2
8051;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:12:03.2449697;2021-07-27 17:12:29.9037355;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8050;0
8052;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:12:03.8692445;2021-07-27 17:12:30.2431189;"	There are no prices setup for Group App - Automation";8050;0
8053;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:12:04.3482278;2021-07-27 17:12:30.8551159;Begin processing Group Id 947;7994;2
8054;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:12:05.5316397;2021-07-27 17:12:30.8551159;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8053;0
8055;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:12:06.1996802;2021-07-27 17:12:31.2096256;"	There are no prices setup for Group App_Test";8053;0
8056;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:12:06.6682252;2021-07-27 17:12:31.7988447;Begin processing Group Id 952;7994;2
8057;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:12:07.8745853;2021-07-27 17:12:31.7988447;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8056;0
8058;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:12:08.5799000;2021-07-27 17:12:32.1349538;"	There are no prices setup for Group App - Product Owner";8056;0
8059;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-27 17:12:09.1005102;2021-07-27 17:12:32.7384831;Begin processing Group Id 958;7994;2
8060;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-27 17:12:10.4010376;2021-07-27 17:12:32.7384831;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-27) for the purposes of processing";8059;0
8061;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-27 17:12:11.0273551;2021-07-27 17:12:33.0953416;"	There are no prices setup for Group App Automation - Current Reports";8059;0
8064;HostCPT00001;MasterSync.Agent;Processor.SearchBatchProcess;2;2;2021-07-27 17:17:24.3777129;2021-07-27 17:17:29.9158789;Completed Data batch. Iteration 1;8062;4
8066;HostCPT00001;MasterSync.Agent;Processor.SearchBatchValidation;2;2;2021-07-27 17:17:26.1116578;2021-07-27 17:17:30.2637583;No data to process;8064;0
8067;HostCPT00001;MasterSync.Agent;GroupProcess;2;2;2021-07-27 17:17:26.6620599;2021-07-27 17:17:30.5923884;No data to process or no data successfully validated to process;8064;0
8068;HostCPT00001;MasterSync.Agent;Processor.MarkInvalidSearches;2;2;2021-07-27 17:17:27.2343731;2021-07-27 17:17:30.9277840;Updating Invalid Searches completed. 0 records processed;8064;0
8071;HostCPT00001;MasterSync.Prop;Processor.SearchBatchProcess;2;2;2021-07-27 17:17:33.2181896;2021-07-27 17:17:38.0002643;Completed Data batch. Iteration 1;8069;4
8073;HostCPT00001;MasterSync.Prop;Processor.SearchBatchValidation;2;2;2021-07-27 17:17:34.2817638;2021-07-27 17:17:38.3484599;No data to process;8071;0
8074;HostCPT00001;MasterSync.Prop;GroupProcess;2;2;2021-07-27 17:17:34.8302832;2021-07-27 17:17:38.6998613;No data to process or no data successfully validated to process;8071;0
8075;HostCPT00001;MasterSync.Prop;Processor.MarkInvalidSearches;2;2;2021-07-27 17:17:35.3858470;2021-07-27 17:17:39.0334664;Updating Invalid Searches completed. 0 records processed;8071;0
8086;HostCPT00001;MasterSync.Agent;Processor.SearchBatchProcess;2;2;2021-07-27 17:18:08.1060998;2021-07-27 17:18:13.6047645;Completed Data batch. Iteration 1;8084;4
8088;HostCPT00001;MasterSync.Agent;Processor.SearchBatchValidation;2;2;2021-07-27 17:18:09.7987249;2021-07-27 17:18:13.9968666;No data to process;8086;0
8089;HostCPT00001;MasterSync.Agent;GroupProcess;2;2;2021-07-27 17:18:10.3349882;2021-07-27 17:18:14.3650763;No data to process or no data successfully validated to process;8086;0
8090;HostCPT00001;MasterSync.Agent;Processor.MarkInvalidSearches;2;2;2021-07-27 17:18:10.8792826;2021-07-27 17:18:14.7206552;Updating Invalid Searches completed. 0 records processed;8086;0
8093;HostCPT00001;MasterSync.Prop;Processor.SearchBatchProcess;2;2;2021-07-27 17:18:17.0898421;2021-07-27 17:18:22.0086906;Completed Data batch. Iteration 1;8091;4
8095;HostCPT00001;MasterSync.Prop;Processor.SearchBatchValidation;2;2;2021-07-27 17:18:18.1416101;2021-07-27 17:18:22.3559901;No data to process;8093;0
8096;HostCPT00001;MasterSync.Prop;GroupProcess;2;2;2021-07-27 17:18:18.7185729;2021-07-27 17:18:22.7124395;No data to process or no data successfully validated to process;8093;0
8097;HostCPT00001;MasterSync.Prop;Processor.MarkInvalidSearches;2;2;2021-07-27 17:18:19.2962795;2021-07-27 17:18:23.0765203;Updating Invalid Searches completed. 0 records processed;8093;0
8338;HostCPT00001;MasterSync.Agent;Processor.SearchBatchProcess;2;2;2021-07-28 10:37:01.0787669;2021-07-28 10:37:06.4332690;Completed Data batch. Iteration 1;8336;4
8340;HostCPT00001;MasterSync.Agent;Processor.SearchBatchValidation;2;2;2021-07-28 10:37:02.8749208;2021-07-28 10:37:06.7618367;No data to process;8338;0
8341;HostCPT00001;MasterSync.Agent;GroupProcess;2;2;2021-07-28 10:37:03.3838859;2021-07-28 10:37:07.0899298;No data to process or no data successfully validated to process;8338;0
8342;HostCPT00001;MasterSync.Agent;Processor.MarkInvalidSearches;2;2;2021-07-28 10:37:03.9005189;2021-07-28 10:37:07.4180955;Updating Invalid Searches completed. 0 records processed;8338;0
8646;HostCPT00001;MasterSync.Agent;Processor.SearchBatchProcess;2;2;2021-07-28 13:53:03.9008940;2021-07-28 13:53:09.4962263;Completed Data batch. Iteration 1;8644;4
8648;HostCPT00001;MasterSync.Agent;Processor.SearchBatchValidation;2;2;2021-07-28 13:53:05.7101473;2021-07-28 13:53:09.8365526;No data to process;8646;0
8649;HostCPT00001;MasterSync.Agent;GroupProcess;2;2;2021-07-28 13:53:06.2707510;2021-07-28 13:53:10.2082910;No data to process or no data successfully validated to process;8646;0
8650;HostCPT00001;MasterSync.Agent;Processor.MarkInvalidSearches;2;2;2021-07-28 13:53:06.8506241;2021-07-28 13:53:10.5559579;Updating Invalid Searches completed. 0 records processed;8646;0
8653;HostCPT00001;MasterSync.Prop;Processor.SearchBatchProcess;2;2;2021-07-28 13:53:12.6852582;2021-07-28 13:53:17.4159140;Completed Data batch. Iteration 1;8651;4
8655;HostCPT00001;MasterSync.Prop;Processor.SearchBatchValidation;2;2;2021-07-28 13:53:13.7300931;2021-07-28 13:53:17.7720708;No data to process;8653;0
8656;HostCPT00001;MasterSync.Prop;GroupProcess;2;2;2021-07-28 13:53:14.2978106;2021-07-28 13:53:18.1168571;No data to process or no data successfully validated to process;8653;0
8657;HostCPT00001;MasterSync.Prop;Processor.MarkInvalidSearches;2;2;2021-07-28 13:53:14.8219100;2021-07-28 13:53:18.4604508;Updating Invalid Searches completed. 0 records processed;8653;0
8718;HostCPT00001;App.BillingGenerator;Subscription.Count;2;2;2021-07-28 16:51:05.0170572;2021-07-28 16:52:03.9628845;"	Found 15 active subscriptions";8717;0
8719;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:06.6583634;2021-07-28 16:52:04.2972254;Begin processing Group Id 901;8717;2
8720;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:06.9740268;2021-07-28 16:52:04.2972254;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8719;0
8721;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:07.8133758;2021-07-28 16:52:04.6333322;"	There are no prices setup for Group Product Owner";8719;0
8722;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:08.3010806;2021-07-28 16:52:05.2257353;Begin processing Group Id 902;8717;2
8723;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:09.5601815;2021-07-28 16:52:05.2257353;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8722;0
8724;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:10.2020869;2021-07-28 16:52:05.5649649;"	There are no prices setup for Group Product Owner";8722;0
8725;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:10.7147540;2021-07-28 16:52:06.1773962;Begin processing Group Id 906;8717;2
8726;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:11.9866246;2021-07-28 16:52:06.1773962;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8725;0
8727;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:12.6708023;2021-07-28 16:52:06.5524008;"	There are no prices setup for Group Product Owner";8725;0
8728;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:13.1730342;2021-07-28 16:52:07.1603023;Begin processing Group Id 908;8717;2
8729;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:14.4536980;2021-07-28 16:52:07.1603023;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8728;0
8730;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:15.0955273;2021-07-28 16:52:07.5133630;"	There are no prices setup for Group App - Product Owner";8728;0
8731;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:15.5857372;2021-07-28 16:52:08.2465044;Begin processing Group Id 909;8717;2
8732;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:16.8644209;2021-07-28 16:52:08.2465044;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8731;0
8734;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:18.0697020;2021-07-28 16:52:09.1737247;Begin processing Group Id 911;8717;2
8735;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:19.3536183;2021-07-28 16:52:09.1737247;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8734;0
8736;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:20.0220366;2021-07-28 16:52:09.5137316;"	There are no prices setup for Group App - Product Owner";8734;0
8737;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:20.5296827;2021-07-28 16:52:10.0972574;Begin processing Group Id 912;8717;2
8738;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:21.8423184;2021-07-28 16:52:10.0972574;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8737;0
8739;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:22.5329164;2021-07-28 16:52:10.4369006;"	There are no prices setup for Group App Admin Group";8737;0
8740;HostCPT00001;App.BillingGenerator;GroupProcess;2;2;2021-07-28 16:51:23.0513420;2021-07-28 16:52:11.0212499;Begin processing Group Id 913;8717;13
8741;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:24.4955407;2021-07-28 16:52:11.0212499;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8740;0
8742;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-28 16:51:25.3052913;2021-07-28 16:52:11.3613903;"		Generated 1 transactions";8740;0
8743;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:25.9180977;2021-07-28 16:52:11.6977585; App Implementation Fee date 2020-11-12 exists ;8740;0
8744;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-28 16:51:26.5158172;2021-07-28 16:52:12.0617602;"		Generated 9 transactions";8740;0
8745;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:27.0579274;2021-07-28 16:52:12.4095999; App Monthly Subscription Fee date 2020-11-12 exists ;8740;0
8746;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:27.6373897;2021-07-28 16:52:12.7456829; App Monthly Subscription Fee date 2020-12-12 exists ;8740;0
8747;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:28.2157573;2021-07-28 16:52:13.0811771; App Monthly Subscription Fee date 2021-01-12 exists ;8740;0
8748;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:28.7697866;2021-07-28 16:52:13.4178651; App Monthly Subscription Fee date 2021-02-12 exists ;8740;0
8749;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:29.3338003;2021-07-28 16:52:13.7540286; App Monthly Subscription Fee date 2021-03-12 exists ;8740;0
8750;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:29.8698916;2021-07-28 16:52:14.0941101; App Monthly Subscription Fee date 2021-04-12 exists ;8740;0
8751;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:30.4179418;2021-07-28 16:52:14.4310133; App Monthly Subscription Fee date 2021-05-12 exists ;8740;0
8752;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:30.9582028;2021-07-28 16:52:14.7741449; App Monthly Subscription Fee date 2021-06-12 exists ;8740;0
8753;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:31.4988926;2021-07-28 16:52:15.1140791; App Monthly Subscription Fee date 2021-07-12 exists ;8740;0
8754;HostCPT00001;App.BillingGenerator;GroupProcess;2;3;2021-07-28 16:51:32.0464477;2021-07-28 16:52:15.7883798;Begin processing Group Id 915;8717;2
8755;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:37.2995789;2021-07-28 16:52:15.7883798;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8754;0
8756;HostCPT00001;App.BillingGenerator;Subscription.PriceConfiguration;3;3;2021-07-28 16:51:37.9569217;2021-07-28 16:52:16.1334168;"	There are no prices setup for Group App – Product Owner";8754;0
8757;HostCPT00001;App.BillingGenerator;GroupProcess;2;2;2021-07-28 16:51:38.4456252;2021-07-28 16:52:16.7190573;Begin processing Group Id 933;8717;12
8758;HostCPT00001;App.BillingGenerator;Subscription.Configuration;3;2;2021-07-28 16:51:39.7210000;2021-07-28 16:52:16.7190573;"	Subscription does not have a DateDeactivated value. Using the current billDay (2021-07-28) for the purposes of processing";8757;0
8759;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-28 16:51:40.4061810;2021-07-28 16:52:17.0582727;"		Generated 1 transactions";8757;0
8760;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:40.9422751;2021-07-28 16:52:17.4055138; App Implementation Fee date 2021-01-01 exists ;8757;0
8761;HostCPT00001;App.BillingGenerator;Transaction.Generate;2;2;2021-07-28 16:51:41.4863394;2021-07-28 16:52:17.7414154;"		Generated 3 transactions";8757;0
8762;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:42.0304725;2021-07-28 16:52:18.0860199; App Monthly Subscription Fee date 2021-05-01 exists ;8757;0
8763;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:42.5681804;2021-07-28 16:52:18.4260976; App Monthly Subscription Fee date 2021-06-01 exists ;8757;0
8764;HostCPT00001;App.BillingGenerator;Transaction.Validation;2;2;2021-07-28 16:51:43.1116632;2021-07-28 16:52:18.7903446; App Monthly Subscription Fee date 2021-07-01 exists ;8757;0
